item_name|latitude|longitude|restaurant_name|item_description|price
Mediterranean Chicken Harvest Hot Bowl|36.0016076|-78.9421134|Au Bon Pain|Chicken with no antibiotics ever, roasted zucchini, red pepper and eggplant, spinach, cheesy tomato sauce & asiago cheese served on brown rice|
Pasta Rigate|36.0016076|-78.9421134|Au Bon Pain||
Pearl Barley with Vegetables|36.0016076|-78.9421134|Au Bon Pain||
Roasted Chicken and Thyme|36.0016076|-78.9421134|Au Bon Pain||
Roasted Vegetarian Harvest Hot Bowl|36.0016076|-78.9421134|Au Bon Pain|Herb-roasted eggplant, zucchini, red peppers, tomatoes and asparagus, baby spinach, pomodoro sauce & asiago cheese served on brown rice|
Sausage and Pepper with Tomato Sauce|36.0016076|-78.9421134|Au Bon Pain||
Shahi Paneer|36.0016076|-78.9421134|Au Bon Pain||
Shrimp and Chorizo Gumbo|36.0016076|-78.9421134|Au Bon Pain||
Spinach and Ricotta Lasagna|36.0016076|-78.9421134|Au Bon Pain||
Teriyaki Steak Harvest Hot Bowl|36.0016076|-78.9421134|Au Bon Pain|Ginger and sesame steak, carrots, edamame, & teriyaki sauce served on udon noodles|
Vodka Sauce|36.0016076|-78.9421134|Au Bon Pain||
Baked! Lay's ® Original Potato Crisps|36.0016076|-78.9421134|Au Bon Pain||
Balsamic Chicken Petit Plate|36.0016076|-78.9421134|Au Bon Pain|no antibiotics, ever, chicken, fresh mozzarella, tomatoes, arugula, tomato bruschetta, fresh basil & balsamic glaze|
Blueberry Yogurt & Wild Blueberry Parfait|36.0016076|-78.9421134|Au Bon Pain||
Brie, Cheddar & Fruit with Crackers Petit Plate|36.0016076|-78.9421134|Au Bon Pain|Brie, cheddar, red grapes & assorted crackers|
Chickpea & Roasted Tomato Petit Plate|36.0016076|-78.9421134|Au Bon Pain||
Chocolate Covered Almonds|36.0016076|-78.9421134|Au Bon Pain||
Food Should Taste Good ® All Natural Multigrain Chips|36.0016076|-78.9421134|Au Bon Pain||
Fresh Grapes|36.0016076|-78.9421134|Au Bon Pain||
Fresh Watermelon|36.0016076|-78.9421134|Au Bon Pain||
Greek Vanilla Yogurt & Wild Blueberry Parfait|36.0016076|-78.9421134|Au Bon Pain|Greek nonfat vanilla yogurt & wild blueberries with honey granola|
Hard-Boiled Eggs|36.0016076|-78.9421134|Au Bon Pain||
Kind Bar® Fruit & Nut Delight|36.0016076|-78.9421134|Au Bon Pain||
Kind Bar® Peanut Butter Dark Chocolate|36.0016076|-78.9421134|Au Bon Pain||
Mediterranean Power Pack|36.0016076|-78.9421134|Au Bon Pain|Classic hummus, cucumber, grapes & assorted nuts|
Mixed Nuts|36.0016076|-78.9421134|Au Bon Pain||
Muesli|36.0016076|-78.9421134|Au Bon Pain||
Skinny Pop® Popcorn|36.0016076|-78.9421134|Au Bon Pain||
Snyder’s of Hanover ® Mini Pretzels|36.0016076|-78.9421134|Au Bon Pain||
Strawberry Fruit Cup|36.0016076|-78.9421134|Au Bon Pain|fresh strawberries|
Tyrrells™ Lightly Salted Potato Chips|36.0016076|-78.9421134|Au Bon Pain||
Tyrrells™ Mature Cheddar & Chives Potato Chips|36.0016076|-78.9421134|Au Bon Pain||
Tyrrells™ Sea Salt & Cider Vinegar Potato Chips|36.0016076|-78.9421134|Au Bon Pain||
Grilled Cheese Sandwich|36.0016076|-78.9421134|Au Bon Pain||
Turkey Sandwich|36.0016076|-78.9421134|Au Bon Pain||
Fried White Cheddar Bites|35.9471902|-78.9222606|Zaxby's|Batter-fried white cheddar cheese pieces with sauce.|
Spicy Fried Mushrooms|35.9471902|-78.9222606|Zaxby's|Batter-fried mushroom pieces with sauce.|
Tater Chips|35.9471902|-78.9222606|Zaxby's|Thinly sliced fried potatoes with Ranch.|
The House - Grilled|35.9471902|-78.9222606|Zaxby's|Traditional but never boring. Mixed greens, red cabbage, carrots, cucumbers, Roma tomatoes, cheddar and Jack cheese, fried onions, and grilled chicken with Texas toast.|
The House - Fried|35.9471902|-78.9222606|Zaxby's|Traditional but never boring. Mixed greens, red cabbage, carrots, cucumbers, Roma tomatoes, cheddar and Jack cheese, fried onions, and Chicken Fingerz™ with Texas toast.|
The House - Garden|35.9471902|-78.9222606|Zaxby's|Traditional but never boring. Mixed greens, red cabbage, carrots, cucumbers, Roma tomatoes, cheddar and Jack cheese, fried onions with Texas toast.|
The Cobb - Grilled|35.9471902|-78.9222606|Zaxby's|Mixed greens, red cabbage and carrots topped with grilled chicken, Roma tomatoes, cucumbers, bacon, hard-boiled eggs, fried onions and cheddar and Jack cheeses. Served with Lite Ranch dressing.|
The Cobb - Fried|35.9471902|-78.9222606|Zaxby's|Mixed greens, red cabbage and carrots topped with Chicken Fingerz™, Roma tomatoes, cucumbers, bacon, hard-boiled eggs, fried onions and cheddar and Jack cheese. Served with Lite Ranch dressing.|
The Cobb - Garden|35.9471902|-78.9222606|Zaxby's|Mixed greens, red cabbage and carrots topped with fried chicken, tomatoes, cucumbers, bacon, hard-boiled eggs, fried onions and cheddar and Jack cheeses. Served with Lite Ranch dressing.|
The Caesar - Grilled|35.9471902|-78.9222606|Zaxby's|This one's got all your usual suspects, but with a kick of Zaxby's flavor. Mixed greens, Parmesan cheese, bacon, croutons, and grilled chicken.|
The Caesar - Fried|35.9471902|-78.9222606|Zaxby's|This one's got all your usual suspects, but with a kick of Zaxby's flavor. Mixed greens, Parmesan cheese, bacon, croutons, and Chicken Fingerz™.|
The Caesar - Garden|35.9471902|-78.9222606|Zaxby's|This one's got all your usual suspects, but with a kick of Zaxby's flavor. Mixed greens, Parmesan cheese, bacon and croutons.|
The Blue - Blackened|35.9471902|-78.9222606|Zaxby's|Choose your chicken and toss things up with tangy blue cheese. Mixed greens, red cabbage, carrots, Roma tomatoes, blue cheese crumbles, fried onions, and blackened chicken with Texas toast.|
The Blue - Buffaloed|35.9471902|-78.9222606|Zaxby's|Choose your chicken and toss things up with tangy blue cheese. Mixed greens, red cabbage, carrots, roma tomatoes, blue cheese crumbles, fried onions, and Buffalo Fingerz™ with Texas toast.|
The Blue - Garden|35.9471902|-78.9222606|Zaxby's|Toss things up with tangy blue cheese. Mixed greens, red cabbage, carrots, roma tomatoes, blue cheese crumbles, fried onions with Texas toast.|
Big Zax Snak Meal|35.9471902|-78.9222606|Zaxby's|So overloaded with flavor, we didn't have room for the 'c.' Chicken Fingerz™, Texas toast and Zax Sauce®, served with crinkle fries and a small beverage.|
Buffalo Big Zax Snak® Meal|35.9471902|-78.9222606|Zaxby's|Chicken Fingerz™ tossed in your choice of sauce, Texas Toast and Ranch. Drink Included.|
Boneless Wings Meal|35.9471902|-78.9222606|Zaxby's|All the flavor, none of the obstructions. Five of our tender, tasty Boneless Wings with celery and Ranch Sauce. Served with crinkle fries and a small beverage.|
Traditional Wings Meal|35.9471902|-78.9222606|Zaxby's|Don't worry, no buffalo were harmed in the making of this meal. Wings, celery and Ranch, served with crinkle fries and a small beverage.|
Chicken Finger Sandwich Meal|35.9471902|-78.9222606|Zaxby's|Chicken Fingerz™, Zax Sauce® and crisp lettuce on a toasted bun. Served with crinkle fries and a small beverage.|
Chicken Finger Sandwich Only|35.9471902|-78.9222606|Zaxby's|Chicken Fingerz™, Zax Sauce® and crisp lettuce on a toasted bun.|
Kickin Chicken Sandwich Meal|35.9471902|-78.9222606|Zaxby's|It's our famous chicken…with a kick. (See what we did there?) Chicken Fingerz™, Ranch Sauce and Tongue Torch® on Texas toast, served with crinkle fries and a small beverage.|
Kickin Chicken Sandwich Only|35.9471902|-78.9222606|Zaxby's|It's our famous chicken…with a kick. (See what we did there?) Chicken Fingerz™, Ranch Sauce and Tongue Torch® on Texas toast.|
Grilled Chicken Sandwich Meal|35.9471902|-78.9222606|Zaxby's|Not living the fried life? Try this favorite with grilled chicken, honey mustard and crisp lettuce, served with crinkle fries and a small beverage.|
Grilled Chicken Sandwich Only|35.9471902|-78.9222606|Zaxby's|Not living the fried life? Try this favorite with grilled chicken, Honey Mustard Sauce and crisp lettuce.|
Chicken Salad Sandwich Meal|35.9471902|-78.9222606|Zaxby's|Can't beat the taste of home. Made with tender, all-white-meat chicken on honey wheat bread with crisp lettuce and juicy tomatoes, served with crinkle fries and a small beverage.|
Chicken Salad Sandwich Only|35.9471902|-78.9222606|Zaxby's|Can't beat the taste of home. Made with tender, all-white-meat chicken on honey wheat bread with crisp lettuce and juicy tomatoes.|
Nibblerz Meal|35.9471902|-78.9222606|Zaxby's|Delicious and downright adorable. Three snack-sized Nibblerz®, served with crinkle fries and a small beverage.|
Zaxby's Club Meal|35.9471902|-78.9222606|Zaxby's|Chicken Fingerz, bacon, crisp lettuce, tomatoes, mayonnaise, and American Cheese on Texas toast. Served with crinkle fries and a small beverage.|
Zaxby's Club - Sandwich Only|35.9471902|-78.9222606|Zaxby's|Chicken Fingerz, bacon, crisp lettuce, tomatoes, mayonnaise, and American Cheese on Texas toast.|
Cajun Club Meal|35.9471902|-78.9222606|Zaxby's|Blackened chicken, bacon, crisp lettuce, tomatoes, Ranch Sauce, and American cheese on a toasted Brioche bun. Served with crinkle fries and a small beverage.|
Cajun Club - Sandwich Only|35.9471902|-78.9222606|Zaxby's|Blackened chicken, bacon, crisp lettuce, tomatoes, Ranch Sauce, and American cheese on a toasted Brioche bun.|
Boneless - 5 Piece|35.9471902|-78.9222606|Zaxby's|All the flavor, none of the obstructions. Our tender, tasty Boneless Wings. Served with celery and Ranch Sauce, tossed in the sauce of your choice.|
Boneless - 10 Piece|35.9471902|-78.9222606|Zaxby's|All the flavor, none of the obstructions. Our tender, tasty Boneless Wings. Served with celery and Ranch Sauce, tossed in the sauce of your choice.|
Boneless - 20 Piece|35.9471902|-78.9222606|Zaxby's|All the flavor, none of the obstructions. Our tender, tasty Boneless Wings. Served with celery and Ranch Sauce, tossed in the sauce of your choice.|
Traditional - 5 Piece|35.9471902|-78.9222606|Zaxby's|Order them to share, or to keep them all to yourself...we won't judge. Served with celery and Ranch Sauce, tossed in the sauce of your choice.|
Traditional - 10 Piece|35.9471902|-78.9222606|Zaxby's|Order them to share, or to keep them all to yourself...we won't judge. Served with celery and Ranch Sauce, tossed in the sauce of your choice.|
Traditional - 20 Piece|35.9471902|-78.9222606|Zaxby's|Order them to share, or to keep them all to yourself...we won't judge. Served with celery and Ranch Sauce, tossed in the sauce of your choice.|
Chicken Fingerz™ - 5 Piece|35.9471902|-78.9222606|Zaxby's|Hand-breaded on the outside, tender on the inside, they're like the bad boy who is secretly the big ol' softie of our menu. Served with Zax Sauce®.|
Chicken Fingerz™ - 10 Piece|35.9471902|-78.9222606|Zaxby's|Hand-breaded on the outside, tender on the inside, they're like the bad boy who is secretly the big ol' softie of our menu. Served with Zax Sauce®.|
Chicken Fingerz™ - 20 Piece|35.9471902|-78.9222606|Zaxby's|Hand-breaded on the outside, tender on the inside, they're like the bad boy who is secretly the big ol' softie of our menu. Served with Zax Sauce®.|
Buffalo Fingerz™ - 5 Piece|35.9471902|-78.9222606|Zaxby's|Cooked to perfection, tossed in the sauce of your choice and served with celery and Ranch Sauce. Because we knew you'd love it.|
Buffalo Fingerz™ - 10 Piece|35.9471902|-78.9222606|Zaxby's|Cooked to perfection, tossed in the sauce of your choice and served with celery and Ranch Sauce. Because we knew you'd love it.|
Buffalo Fingerz™ - 20 Piece|35.9471902|-78.9222606|Zaxby's|Cooked to perfection, tossed in the sauce of your choice and served with celery and Ranch Sauce. Because we knew you'd love it.|
Kiddie Finger®|35.9471902|-78.9222606|Zaxby's|Fingerz, Crinkle Fries, sauce and a kidz drink.|
Kidz Nibbler®|35.9471902|-78.9222606|Zaxby's|One of our classic Chicken Fingerz, tucked in a toasted bun and topped with Zax Sauce®, served with Crinkle Fries and a kidz drink.|
Kiddie Cheese®|35.9471902|-78.9222606|Zaxby's|Grilled cheese and Crinkle Fries and a kidz drink.|
Buffalo Kiddie Fingerz|35.9471902|-78.9222606|Zaxby's|Buffalo Chicken Fingerz™, crinkle fries, Ranch Sauce and a kidz® drink. Yum yum in the tum tum.|
Chicken Fingerz™ Platter - Regular|35.9471902|-78.9222606|Zaxby's|These go fast. Order up our party-friendly, hand-breaded Chicken Fingerz™ served with Zax Sauce® and put a few aside for yourself - we won't tell. Serves 10-14.|
Chicken Fingerz™ Platter - Large|35.9471902|-78.9222606|Zaxby's|These go fast. Order up our party-friendly, hand-breaded Chicken Fingerz™ served with Zax Sauce® and put a few aside for yourself - we won't tell. Serves 15-19.|
Buffalo Fingerz™ Platter - Regular|35.9471902|-78.9222606|Zaxby's|Licking your fingers is totally permitted. Hand-breaded Buffalo Fingerz™ tossed in your choice of up to 4 of our mouthwatering sauces, served with celery and Ranch Sauce. Serves 10-14.|
Buffalo Fingerz™ Platter - Large|35.9471902|-78.9222606|Zaxby's|Licking your fingers is totally permitted. Hand-breaded Buffalo Fingerz™ tossed in your choice of up to 4 of our mouthwatering sauces, served with celery and Ranch Sauce. Serves 15-19.|
Traditional Wings - Regular|35.9471902|-78.9222606|Zaxby's|Wings tossed in your choice of up to 4 of our mouthwatering sauces, served with celery and Ranch Sauce. Serves 10-14.|
Traditional Wings - Large|35.9471902|-78.9222606|Zaxby's|Wings tossed in your choice of up to 4 of our mouthwatering sauces, served with celery and Ranch Sauce. Serves 15-19.|
Boneless Wings - Regular|35.9471902|-78.9222606|Zaxby's|Now there's nothing to get in the way of all that flavor. Try our boneless wings tossed in your choice of up to 4 of our mouthwatering sauces. Served with celery and Ranch Sauce. Serves 10-14.|
Boneless Wings - Large|35.9471902|-78.9222606|Zaxby's|Now there's nothing to get in the way of all that flavor. Try our boneless wings tossed in your choice of up to 4 of our mouthwatering sauces. Served with celery and Ranch Sauce. Serves 15-19.|
Zampler Traditional Platter - Regular|35.9471902|-78.9222606|Zaxby's|Your indecisiveness is our call to arms. So we designed a platter with both of your Zaxby's® favorites - traditional wings and Chicken Fingerz™ - served with celery, Ranch Sauce and Zax Sauce®. A Regular serves 10-14 with 20 Chicken Fingerz™ and 20 traditional wings.|
Zampler Traditional Platter - Large|35.9471902|-78.9222606|Zaxby's|Your indecisiveness is our call to arms. So we designed a platter with both of your Zaxby's® favorites - traditional wings and Chicken Fingerz™ - served with celery, Ranch Sauce and Zax Sauce®. A Large serves 15-19 with 30 Chicken Fingerz™ and 30 traditional wings.|
Zampler Boneless Platter - Regular|35.9471902|-78.9222606|Zaxby's|Your indecisiveness is our call to arms. So we designed a platter with both of your Zaxby's® favorites - boneless wings and Chicken Fingerz™ - served with celery, Ranch Sauce and Zax Sauce®. A Regular serves 10-14 with 20 Chicken Fingerz™ and 20 boneless wings.|
Zampler Boneless Platter - Large|35.9471902|-78.9222606|Zaxby's|Your indecisiveness is our call to arms. So we designed a platter with both of your Zaxby's® favorites - boneless wings and Chicken Fingerz™ - served with celery, Ranch Sauce and Zax Sauce®. A Large serves 15-19 with 30 Chicken Fingerz™ and 30 boneless wings.|
Zampler Buffalo Traditional Platter - Regular|35.9471902|-78.9222606|Zaxby's|It's an equal opportunity entree. We created a platter with both of your Zaxby's® favorites - Buffalo Fingerz™ and traditional wings - served with celery and Ranch Sauce. A Regular serves 10-14 with 20 Buffalo Fingerz™ and 20 traditional wings.|
Zampler Buffalo Traditional Platter - Large|35.9471902|-78.9222606|Zaxby's|It's an equal opportunity entree. We created a platter with both of your Zaxby's® favorites - Buffalo Fingerz™ and traditional wings - served with celery and Ranch Sauce. A Large serves 15-19 with 30 Buffalo Fingerz™ and 30 traditional wings.|
Zampler Buffalo Boneless Platter - Regular|35.9471902|-78.9222606|Zaxby's|Despite popular belief - you CAN have it all! Buffalo Fingerz™ and boneless wings all on the same glorious platter, served with celery and Ranch Sauce. A Regular serves 10-14 with 20 Buffalo Fingerz™ and 20 boneless wings.|
Zampler Buffalo Boneless Platter - Large|35.9471902|-78.9222606|Zaxby's|Despite popular belief - you CAN have it all! Buffalo Fingerz™ and boneless wings all on the same glorious platter, served with celery and Ranch Sauce. A Large serves 15-19 with 30 Buffalo Fingerz™ and 30 boneless wings.|
Nibblerz® Platter|35.9471902|-78.9222606|Zaxby's|It's finger food you'll need a whole hand to handle. Our classic Chicken Fingerz™ tucked in toasted buns and served with Zax Sauce®, available in a 20 piece portion (serves 10-14) on a platter or in our Nibbler Go Bag.|
Chicken Fingerz™ Boxed - Regular|35.9471902|-78.9222606|Zaxby's|These go fast. Order up our party-friendly, hand-breaded Chicken Fingerz™ served with Zax Sauce® and put a few aside for yourself - we won't tell. Serves 10-14.|
Buffalo Fingerz™ Boxed - Regular|35.9471902|-78.9222606|Zaxby's|Licking your fingers is totally permitted. Hand-breaded Buffalo Fingerz™ tossed in your choice of up to 4 of our mouthwatering sauces, served with celery and Ranch Sauce. Serves 10-14.|
Zampler Traditional Boxed - Regular|35.9471902|-78.9222606|Zaxby's|Wings tossed in your choice of up to 4 of our mouthwatering sauces, served with celery and Ranch dipping sauce. Choose a 40 piece (serves 10-14) or 60 piece (serves 15-19), plattered or boxed. Just don't bite your fingers by accident.|
Zampler Boneless Boxed - Regular|35.9471902|-78.9222606|Zaxby's|Now there's nothing to get in the way of all that flavor. Try our boneless wings tossed in your choice of up to 4 of our mouthwatering sauces. Served with celery and Ranch dipping sauce. Choose a 40 piece (serves 10-14) or 60 piece (serves 15-19), plattered or boxed.|
Zampler Buffalo Boneless Boxed - Regular|35.9471902|-78.9222606|Zaxby's|Despite popular belief - you CAN have it all! Buffalo Fingerz™ and boneless wings all on the same glorious platter, served with celery and Ranch dipping sauce. Choose a 40 piece with 20 Buffalo Fingerz™ and 20 boneless wings (serves 10-14) or 60 piece with 30 Buffalo Fingerz™ and 30 boneless wings (serves 15-19), plattered or boxed.|
Zampler Buffalo Traditional Boxed - Regular|35.9471902|-78.9222606|Zaxby's|It's an equal opportunity entree. We created a platter with both of your Zaxby's® favorites - Buffalo Fingerz™ and traditional wings - served with celery and Ranch dipping sauce. Choose a 40 piece with 20 Buffalo Fingerz™ and 20 traditional wings (serves 10-14) or 60 piece with 30 Buffalo Fingerz™ and 30 traditional wings (serves 15-19), plattered or boxed.|
Traditional Wings Boxed - 40 Pieces|35.9471902|-78.9222606|Zaxby's|Wings tossed in your choice of up to 4 of our mouthwatering sauces, served with celery and Ranch dipping sauce. Choose a 40 piece (serves 10-14) or 60 piece (serves 15-19), plattered or boxed. Just don't bite your fingers by accident.|
